drop_id,drop_path,category,container_path,container_type,weight,item_id,quantity_min,quantity_max
Drops_Plant_Crop_Corn_StageFinal,Server/Drops/Crop/Corn/Drops_Plant_Crop_Corn_StageFinal.json,Crop,Container/Containers[2],Single,0.5,Plant_Seeds_Corn_Eternal,1,1
Drops_Plant_Crop_Corn_StageFinal_Harvest,Server/Drops/Crop/Corn/Drops_Plant_Crop_Corn_StageFinal_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Corn_Item,2,4
Drops_Plant_Crop_Corn_StageFinal_Harvest,Server/Drops/Crop/Corn/Drops_Plant_Crop_Corn_StageFinal_Harvest.json,Crop,Container/Containers[1],Single,100.0,Ingredient_Life_Essence,3,6
Drops_Plant_Crop_Corn_StageFinal_Harvest,Server/Drops/Crop/Corn/Drops_Plant_Crop_Corn_StageFinal_Harvest.json,Crop,Container/Containers[2],Single,0.5,Plant_Seeds_Corn_Eternal,1,1
Drops_Plant_Crop_Cotton_Block,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Block.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Cotton,,
Drops_Plant_Crop_Cotton_Eternal_Block,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Eternal_Block.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Cotton_Eternal,,
Drops_Plant_Crop_Cotton_Eternal_Stage1,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Eternal_Stage1.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Cotton_Eternal,,
Drops_Plant_Crop_Cotton_Eternal_Stage2,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Eternal_Stage2.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Cotton_Eternal,,
Drops_Plant_Crop_Cotton_Eternal_Stage3,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Eternal_Stage3.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Cotton_Eternal,,
Drops_Plant_Crop_Cotton_Eternal_StageFinal,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Eternal_StageFinal.json,Crop,Container/Containers[0],Single,,Plant_Crop_Cotton_Item,1,3
Drops_Plant_Crop_Cotton_Eternal_StageFinal,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Eternal_StageFinal.json,Crop,Container/Containers[1],Single,100,Ingredient_Life_Essence,6,7
Drops_Plant_Crop_Cotton_Eternal_StageFinal,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Eternal_StageFinal.json,Crop,Container/Containers[2],Single,,Plant_Seeds_Cotton_Eternal,,
Drops_Plant_Crop_Cotton_Eternal_StageFinal_Harvest,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Eternal_StageFinal_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Cotton_Item,1,3
Drops_Plant_Crop_Cotton_Eternal_StageFinal_Harvest,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Eternal_StageFinal_Harvest.json,Crop,Container/Containers[1],Single,100,Ingredient_Life_Essence,6,7
Drops_Plant_Crop_Cotton_Stage1,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Stage1.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Cotton,,
Drops_Plant_Crop_Cotton_Stage2,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Stage2.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Cotton,,
Drops_Plant_Crop_Cotton_Stage3,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_Stage3.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Cotton,,
Drops_Plant_Crop_Cotton_StageFinal,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_StageFinal.json,Crop,Container/Containers[0],Single,,Plant_Crop_Cotton_Item,1,3
Drops_Plant_Crop_Cotton_StageFinal,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_StageFinal.json,Crop,Container/Containers[1],Single,100.0,Ingredient_Life_Essence,7,8
Drops_Plant_Crop_Cotton_StageFinal,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_StageFinal.json,Crop,Container/Containers[2],Single,0.5,Plant_Seeds_Cotton_Eternal,1,1
Drops_Plant_Crop_Cotton_StageFinal_Harvest,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_StageFinal_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Cotton_Item,1,3
Drops_Plant_Crop_Cotton_StageFinal_Harvest,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_StageFinal_Harvest.json,Crop,Container/Containers[1],Single,,Ingredient_Life_Essence,7,8
Drops_Plant_Crop_Cotton_StageFinal_Harvest,Server/Drops/Crop/Cotton/Drops_Plant_Crop_Cotton_StageFinal_Harvest.json,Crop,Container/Containers[2],Single,0.5,Plant_Seeds_Cotton_Eternal,1,1
Plant_Crop_Health1,Server/Drops/Crop/Health1/Plant_Crop_Health1.json,Crop,Container/Containers[0],Single,,Plant_Petals_Blood,,
Plant_Crop_Health1_Harvest,Server/Drops/Crop/Health1/Plant_Crop_Health1_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Health1,,
Plant_Crop_Health1_Stage_0,Server/Drops/Crop/Health1/Plant_Crop_Health1_Stage_0.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Health1,,
Plant_Crop_Health1_Stage_1,Server/Drops/Crop/Health1/Plant_Crop_Health1_Stage_1.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Health1,,
Plant_Crop_Health1_Stage_2,Server/Drops/Crop/Health1/Plant_Crop_Health1_Stage_2.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Health1,,
Plant_Crop_Health2,Server/Drops/Crop/Health2/Plant_Crop_Health2.json,Crop,Container/Containers[0],Single,,Plant_Petals_Blood,1,2
Plant_Crop_Health2_Harvest,Server/Drops/Crop/Health2/Plant_Crop_Health2_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Health2,,
Plant_Crop_Health2_Stage_0,Server/Drops/Crop/Health2/Plant_Crop_Health2_Stage_0.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Health2,,
Plant_Crop_Health2_Stage_1,Server/Drops/Crop/Health2/Plant_Crop_Health2_Stage_1.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Health2,,
Plant_Crop_Health2_Stage_2,Server/Drops/Crop/Health2/Plant_Crop_Health2_Stage_2.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Health2,,
Plant_Crop_Health3,Server/Drops/Crop/Health3/Plant_Crop_Health3.json,Crop,Container/Containers[0],Single,,Plant_Petals_Blood,1,4
Plant_Crop_Health3_Harvest,Server/Drops/Crop/Health3/Plant_Crop_Health3_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Health3,,
Plant_Crop_Health3_Stage_0,Server/Drops/Crop/Health3/Plant_Crop_Health3_Stage_0.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Health3,,
Plant_Crop_Health3_Stage_1,Server/Drops/Crop/Health3/Plant_Crop_Health3_Stage_1.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Health3,,
Plant_Crop_Health3_Stage_2,Server/Drops/Crop/Health3/Plant_Crop_Health3_Stage_2.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Health3,,
Drops_Plant_Crop_Lettuce_Block,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_Block.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Lettuce,,
Drops_Plant_Crop_Lettuce_Eternal_Block,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_Eternal_Block.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Lettuce_Eternal,,
Drops_Plant_Crop_Lettuce_Eternal_Stage1,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_Eternal_Stage1.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Lettuce_Eternal,,
Drops_Plant_Crop_Lettuce_Eternal_Stage2,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_Eternal_Stage2.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Lettuce_Eternal,,
Drops_Plant_Crop_Lettuce_Eternal_StageFinal,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_Eternal_StageFinal.json,Crop,Container/Containers[0],Single,,Plant_Crop_Lettuce_Item,,
Drops_Plant_Crop_Lettuce_Eternal_StageFinal,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_Eternal_StageFinal.json,Crop,Container/Containers[1],Single,100,Ingredient_Life_Essence,1,2
Drops_Plant_Crop_Lettuce_Eternal_StageFinal,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_Eternal_StageFinal.json,Crop,Container/Containers[2],Single,,Plant_Seeds_Lettuce_Eternal,,
Drops_Plant_Crop_Lettuce_Eternal_StageFinal_Harvest,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_Eternal_StageFinal_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Lettuce_Item,,
Drops_Plant_Crop_Lettuce_Eternal_StageFinal_Harvest,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_Eternal_StageFinal_Harvest.json,Crop,Container/Containers[1],Single,100,Ingredient_Life_Essence,1,2
Drops_Plant_Crop_Lettuce_Stage1,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_Stage1.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Lettuce,,
Drops_Plant_Crop_Lettuce_Stage2,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_Stage2.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Lettuce,,
Drops_Plant_Crop_Lettuce_StageFinal,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_StageFinal.json,Crop,Container/Containers[0],Single,,Plant_Crop_Lettuce_Item,,
Drops_Plant_Crop_Lettuce_StageFinal,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_StageFinal.json,Crop,Container/Containers[1],Single,100.0,Ingredient_Life_Essence,2,4
Drops_Plant_Crop_Lettuce_StageFinal,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_StageFinal.json,Crop,Container/Containers[2],Single,0.5,Plant_Seeds_Lettuce_Eternal,1,1
Drops_Plant_Crop_Lettuce_StageFinal_Harvest,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_StageFinal_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Lettuce_Item,,
Drops_Plant_Crop_Lettuce_StageFinal_Harvest,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_StageFinal_Harvest.json,Crop,Container/Containers[1],Single,,Ingredient_Life_Essence,2,4
Drops_Plant_Crop_Lettuce_StageFinal_Harvest,Server/Drops/Crop/Lettuce/Drops_Plant_Crop_Lettuce_StageFinal_Harvest.json,Crop,Container/Containers[2],Single,0.5,Plant_Seeds_Lettuce_Eternal,1,1
Plant_Crop_Mana1,Server/Drops/Crop/Mana1/Plant_Crop_Mana1.json,Crop,Container/Containers[0],Single,,Plant_Petals_Azure,1,1
Plant_Crop_Mana1_Harvest,Server/Drops/Crop/Mana1/Plant_Crop_Mana1_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Mana1,,
Plant_Crop_Mana1_Stage_0,Server/Drops/Crop/Mana1/Plant_Crop_Mana1_Stage_0.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Mana1,,
Plant_Crop_Mana1_Stage_1,Server/Drops/Crop/Mana1/Plant_Crop_Mana1_Stage_1.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Mana1,,
Plant_Crop_Mana1_Stage_2,Server/Drops/Crop/Mana1/Plant_Crop_Mana1_Stage_2.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Mana1,,
Plant_Crop_Mana2,Server/Drops/Crop/Mana2/Plant_Crop_Mana2.json,Crop,Container/Containers[0],Single,,Plant_Petals_Azure,1,2
Plant_Crop_Mana2_Harvest,Server/Drops/Crop/Mana2/Plant_Crop_Mana2_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Mana2,,
Plant_Crop_Mana2_Stage_0,Server/Drops/Crop/Mana2/Plant_Crop_Mana2_Stage_0.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Mana2,,
Plant_Crop_Mana2_Stage_1,Server/Drops/Crop/Mana2/Plant_Crop_Mana2_Stage_1.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Mana2,,
Plant_Crop_Mana2_Stage_2,Server/Drops/Crop/Mana2/Plant_Crop_Mana2_Stage_2.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Mana2,,
Plant_Crop_Mana3,Server/Drops/Crop/Mana3/Plant_Crop_Mana3.json,Crop,Container/Containers[0],Single,,Plant_Petals_Azure,1,4
Plant_Crop_Mana3_Harvest,Server/Drops/Crop/Mana3/Plant_Crop_Mana3_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Mana3,,
Plant_Crop_Mana3_Stage_0,Server/Drops/Crop/Mana3/Plant_Crop_Mana3_Stage_0.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Mana3,,
Plant_Crop_Mana3_Stage_1,Server/Drops/Crop/Mana3/Plant_Crop_Mana3_Stage_1.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Mana3,,
Plant_Crop_Mana3_Stage_2,Server/Drops/Crop/Mana3/Plant_Crop_Mana3_Stage_2.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Mana3,,
Drops_Plant_Crop_Onion_Block,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_Block.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Onion,,
Drops_Plant_Crop_Onion_Eternal_Block,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_Eternal_Block.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Onion_Eternal,,
Drops_Plant_Crop_Onion_Eternal_Stage1,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_Eternal_Stage1.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Onion_Eternal,,
Drops_Plant_Crop_Onion_Eternal_Stage2,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_Eternal_Stage2.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Onion_Eternal,,
Drops_Plant_Crop_Onion_Eternal_StageFinal,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_Eternal_StageFinal.json,Crop,Container/Containers[0],Single,,Plant_Crop_Onion_Item,2,4
Drops_Plant_Crop_Onion_Eternal_StageFinal,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_Eternal_StageFinal.json,Crop,Container/Containers[1],Single,100,Ingredient_Life_Essence,7,8
Drops_Plant_Crop_Onion_Eternal_StageFinal,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_Eternal_StageFinal.json,Crop,Container/Containers[2],Single,,Plant_Seeds_Onion_Eternal,,
Drops_Plant_Crop_Onion_Eternal_StageFinal_Harvest,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_Eternal_StageFinal_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Onion_Item,2,4
Drops_Plant_Crop_Onion_Eternal_StageFinal_Harvest,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_Eternal_StageFinal_Harvest.json,Crop,Container/Containers[1],Single,100,Ingredient_Life_Essence,7,8
Drops_Plant_Crop_Onion_Stage1,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_Stage1.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Onion,,
Drops_Plant_Crop_Onion_Stage2,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_Stage2.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Onion,,
Drops_Plant_Crop_Onion_StageFinal,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_StageFinal.json,Crop,Container/Containers[0],Single,,Plant_Crop_Onion_Item,2,4
Drops_Plant_Crop_Onion_StageFinal,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_StageFinal.json,Crop,Container/Containers[1],Single,100.0,Ingredient_Life_Essence,8,9
Drops_Plant_Crop_Onion_StageFinal,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_StageFinal.json,Crop,Container/Containers[2],Single,0.5,Plant_Seeds_Onion_Eternal,1,1
Drops_Plant_Crop_Onion_StageFinal_Harvest,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_StageFinal_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Onion_Item,2,4
Drops_Plant_Crop_Onion_StageFinal_Harvest,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_StageFinal_Harvest.json,Crop,Container/Containers[1],Single,100.0,Ingredient_Life_Essence,8,9
Drops_Plant_Crop_Onion_StageFinal_Harvest,Server/Drops/Crop/Onion/Drops_Plant_Crop_Onion_StageFinal_Harvest.json,Crop,Container/Containers[2],Single,0.5,Plant_Seeds_Onion_Eternal,1,1
Drops_Plant_Crop_Potato_Block,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Block.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Potato,,
Drops_Plant_Crop_Potato_Eternal_Block,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Eternal_Block.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Potato_Eternal,,
Drops_Plant_Crop_Potato_Eternal_Stage1,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Eternal_Stage1.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Potato_Eternal,,
Drops_Plant_Crop_Potato_Eternal_Stage2,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Eternal_Stage2.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Potato_Eternal,,
Drops_Plant_Crop_Potato_Eternal_Stage3,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Eternal_Stage3.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Potato_Eternal,,
Drops_Plant_Crop_Potato_Eternal_StageFinal,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Eternal_StageFinal.json,Crop,Container/Containers[0],Single,,Plant_Crop_Potato_Item,2,4
Drops_Plant_Crop_Potato_Eternal_StageFinal,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Eternal_StageFinal.json,Crop,Container/Containers[1],Single,100,Ingredient_Life_Essence,7,8
Drops_Plant_Crop_Potato_Eternal_StageFinal,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Eternal_StageFinal.json,Crop,Container/Containers[2],Single,,Plant_Seeds_Potato_Eternal,,
Drops_Plant_Crop_Potato_Eternal_StageFinal_Harvest,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Eternal_StageFinal_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Potato_Item,2,4
Drops_Plant_Crop_Potato_Eternal_StageFinal_Harvest,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Eternal_StageFinal_Harvest.json,Crop,Container/Containers[1],Single,100,Ingredient_Life_Essence,7,8
Drops_Plant_Crop_Potato_Stage1,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Stage1.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Potato,,
Drops_Plant_Crop_Potato_Stage2,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Stage2.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Potato,,
Drops_Plant_Crop_Potato_Stage3,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_Stage3.json,Crop,Container/Containers[0],Single,,Plant_Seeds_Potato,,
Drops_Plant_Crop_Potato_StageFinal,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_StageFinal.json,Crop,Container/Containers[0],Single,,Plant_Crop_Potato_Item,2,4
Drops_Plant_Crop_Potato_StageFinal,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_StageFinal.json,Crop,Container/Containers[1],Single,,Ingredient_Life_Essence,8,9
Drops_Plant_Crop_Potato_StageFinal,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_StageFinal.json,Crop,Container/Containers[2],Single,0.5,Plant_Seeds_Potato_Eternal,1,1
Drops_Plant_Crop_Potato_StageFinal_Harvest,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_StageFinal_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Potato_Item,2,4
Drops_Plant_Crop_Potato_StageFinal_Harvest,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_StageFinal_Harvest.json,Crop,Container/Containers[1],Single,100.0,Ingredient_Life_Essence,8,9
Drops_Plant_Crop_Potato_StageFinal_Harvest,Server/Drops/Crop/Potato/Drops_Plant_Crop_Potato_StageFinal_Harvest.json,Crop,Container/Containers[2],Single,0.5,Plant_Seeds_Potato_Eternal,1,1
Drops_Plant_Crop_Pumpkin_Block,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Block.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Pumpkin,,
Drops_Plant_Crop_Pumpkin_Eternal_Block,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Eternal_Block.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Pumpkin_Eternal,,
Drops_Plant_Crop_Pumpkin_Eternal_Stage1,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Eternal_Stage1.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Pumpkin_Eternal,,
Drops_Plant_Crop_Pumpkin_Eternal_Stage2,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Eternal_Stage2.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Pumpkin_Eternal,,
Drops_Plant_Crop_Pumpkin_Eternal_Stage3,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Eternal_Stage3.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Pumpkin_Eternal,,
Drops_Plant_Crop_Pumpkin_Eternal_StageFinal,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Eternal_StageFinal.json,Crop,Container/Containers[0],Single,,Plant_Crop_Pumpkin_Item,,
Drops_Plant_Crop_Pumpkin_Eternal_StageFinal,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Eternal_StageFinal.json,Crop,Container/Containers[1],Single,100,Ingredient_Life_Essence,4,5
Drops_Plant_Crop_Pumpkin_Eternal_StageFinal,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Eternal_StageFinal.json,Crop,Container/Containers[2],Single,,Plant_Seeds_Pumpkin_Eternal,,
Drops_Plant_Crop_Pumpkin_Eternal_StageFinal_Harvest,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Eternal_StageFinal_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Pumpkin_Item,,
Drops_Plant_Crop_Pumpkin_Eternal_StageFinal_Harvest,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Eternal_StageFinal_Harvest.json,Crop,Container/Containers[1],Single,100,Ingredient_Life_Essence,4,5
Drops_Plant_Crop_Pumpkin_Stage1,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Stage1.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Pumpkin,,
Drops_Plant_Crop_Pumpkin_Stage2,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Stage2.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Pumpkin,,
Drops_Plant_Crop_Pumpkin_Stage3,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_Stage3.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Pumpkin,,
Drops_Plant_Crop_Pumpkin_StageFinal,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_StageFinal.json,Crop,Container/Containers[0],Single,,Plant_Crop_Pumpkin_Item,,
Drops_Plant_Crop_Pumpkin_StageFinal,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_StageFinal.json,Crop,Container/Containers[1],Single,100.0,Ingredient_Life_Essence,5,8
Drops_Plant_Crop_Pumpkin_StageFinal,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_StageFinal.json,Crop,Container/Containers[2],Single,0.5,Plant_Seeds_Pumpkin_Eternal,1,1
Drops_Plant_Crop_Pumpkin_StageFinal_Harvest,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_StageFinal_Harvest.json,Crop,Container/Containers[0],Single,,Plant_Crop_Pumpkin_Item,,
Drops_Plant_Crop_Pumpkin_StageFinal_Harvest,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_StageFinal_Harvest.json,Crop,Container/Containers[1],Single,,Ingredient_Life_Essence,5,8
Drops_Plant_Crop_Pumpkin_StageFinal_Harvest,Server/Drops/Crop/Pumpkin/Drops_Plant_Crop_Pumpkin_StageFinal_Harvest.json,Crop,Container/Containers[2],Single,0.5,Plant_Seeds_Pumpkin_Eternal,1,1
Drops_Plant_Crop_Rice_Block,Server/Drops/Crop/Rice/Drops_Plant_Crop_Rice_Block.json,Crop,Container/Containers[0],Single,100.0,Plant_Seeds_Rice,,
Drops_Plant_Crop_Rice_Eternal_Block,Server/Drops/Crop/Rice/Drops_Plant_Crop_Rice_Eternal_Block.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Rice_Eternal,,
Drops_Plant_Crop_Rice_Eternal_Stage1,Server/Drops/Crop/Rice/Drops_Plant_Crop_Rice_Eternal_Stage1.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Rice_Eternal,,
Drops_Plant_Crop_Rice_Eternal_Stage2,Server/Drops/Crop/Rice/Drops_Plant_Crop_Rice_Eternal_Stage2.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Rice_Eternal,,
Drops_Plant_Crop_Rice_Eternal_Stage3,Server/Drops/Crop/Rice/Drops_Plant_Crop_Rice_Eternal_Stage3.json,Crop,Container/Containers[0],Single,100,Plant_Seeds_Rice_Eternal,,
Drops_Plant_Crop_Rice_Eternal_StageFinal,Server/Drops/Crop/Rice/Drops_Plant_Crop_Rice_Eternal_StageFinal.json,Crop,Container/Containers[0],Single,,Plant_Crop_Rice_Item,1,3
